region_type	chr	start	end	size	dp_mean	ctrl_norm_factor	ctrl_norm	ctrl_pad_norm_factor	ctrl_pad_norm	n_ppn	segdup_ppn	sample_id	sv_id	cnv_type	cn_change	copy_number	mean_ctrl	sd_ctrl	lo_ctrl	hi_ctrl	mean_ctrl_pad	sd_ctrl_pad	lo_ctrl_pad	hi_ctrl_pad	cutoff_del	cutoff_dup	run_id	sample_type	coriell_id	seq_status	fail_reason	target_size	ppn_genome_targeted	wg_mean_cov	x_mean_cov	y_mean_cov	sample_sex	ctrl_mean_cov	ctrl_total_size	ctrl_NoN_size	ctrl_num_pos_gte10_dp	ctrl_ppn_pos_gte10_dp	num_standard_target_regions	total_standard_target_bp	norm	cutoff	mean	sd	lo	hi	cnv_trgt_size
ctrl	17	40886906	41386906	500000	2.06	1.99	1.04	2.05	1.01	0.0	0.13	SM7239	0				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	1.02952719867751	0.0787379552466866	0.79331333293745	1.26574106441757	0.81794180400938	1.18205819599062	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	17	48020229	48520229	500000	2.0	1.99	1.01	2.05	0.98	0.0	0.0	SM7239	0				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	1.02952719867751	0.0787379552466866	0.79331333293745	1.26574106441757	0.81794180400938	1.18205819599062	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	8	61435955	61935955	500000	2.12	1.99	1.07	2.05	1.04	0.0	0.0	SM7239	0				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	1.02952719867751	0.0787379552466866	0.79331333293745	1.26574106441757	0.81794180400938	1.18205819599062	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	9	137385170	137885170	500000	1.81	1.99	0.91	2.05	0.88	0.0	0.01	SM7239	0				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	1.02952719867751	0.0787379552466866	0.79331333293745	1.26574106441757	0.81794180400938	1.18205819599062	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	10	89425864	89925864	500000	1.94	1.99	0.98	1.94	1.0	0.0	0.01	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	17	40886906	41386906	500000	2.06	1.99	1.04	1.94	1.06	0.0	0.13	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	17	48020229	48520229	500000	2.0	1.99	1.01	1.94	1.03	0.0	0.0	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	8	61435955	61935955	500000	2.12	1.99	1.07	1.94	1.09	0.0	0.0	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
ctrl	9	137385170	137885170	500000	1.81	1.99	0.91	1.94	0.93	0.0	0.01	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
cnv	7	135206501	154819663	19613162	1.15	1.99	0.58	1.94	0.59	0.01	0.09	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
pad	7	134706501	135206501	500000	1.9	1.99	0.96	1.94	0.98	0.0	0.01	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
pad	7	154819663	155319663	500000	1.76	1.99	0.89	1.94	0.91	0.0	0.0	SM7239	1				1.0	0.0606860653302067	0.81794180400938	1.18205819599062	0.977265298110103	0.066041326165093	0.779141319614824	1.17538927660538	0.81794180400938	1.17538927660538	14	gDNA	NA08808	FAIL	SAMPLE_QUAL	26242118	0.0084769741974053	0.191434	0.109246	0.0700172	MALE	1.98673	2500000	2500000	437	0.0001748	9	4500000	ctrl	ctrl	1.0	0.0606860653302067	0.81794180400938	1.18205819599062	21742118
cnv	15	25159690	25201300	41610	1.89	4.33	0.44	4.15	0.45	0.0	0.0	SM4867	0	DEL	one_copy_loss	1.0	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
pad	15	25201300	25701300	500000	3.24	4.33	0.75	4.15	0.78	0.0	0.01	SM4867	0				1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
ctrl	10	89425864	89925864	500000	3.98	4.33	0.92	4.15	0.96	0.0	0.01	SM4867	0				1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
ctrl	17	40886906	41386906	500000	4.29	4.33	0.99	4.15	1.04	0.0	0.13	SM4867	0				1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
ctrl	17	48020229	48520229	500000	4.72	4.33	1.09	4.15	1.14	0.0	0.0	SM4867	0				1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
ctrl	8	61435955	61935955	500000	4.39	4.33	1.01	4.15	1.06	0.0	0.0	SM4867	0				1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
ctrl	9	137385170	137885170	500000	4.25	4.33	0.98	4.15	1.03	0.0	0.01	SM4867	0				1.0	0.0615657620091115	0.815302713972666	1.18469728602733	0.957989645546431	0.116711155119367	0.60785618018833	1.30812311090453	0.815302713972666	1.18469728602733	9	gDNA	NA13554	PASS		5541610	0.0017901026503304	0.963179	0.503809	0.277309	MALE	4.3267952	2500000	2500000	51469	0.0205876	9	4500000	ctrl	ctrl	1.0	0.0615657620091115	0.815302713972666	1.18469728602733	1041610
cnv	6	107753001	143065000	35311999	27.17	18.55	1.47	18.54	1.47	0.0	0.0	SM4653	0	DUP	one_copy_gain	3.0	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
pad	6	107253001	107753001	500000	18.01	18.55	0.97	18.54	0.97	0.0	0.0	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
pad	6	143065000	143565000	500000	19.06	18.55	1.03	18.54	1.03	0.0	0.0	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
ctrl	10	89425864	89925864	500000	19.39	18.55	1.05	18.54	1.05	0.0	0.01	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
ctrl	17	40886906	41386906	500000	18.92	18.55	1.02	18.54	1.02	0.0	0.13	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
ctrl	17	48020229	48520229	500000	17.91	18.55	0.97	18.54	0.97	0.0	0.0	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
ctrl	8	61435955	61935955	500000	19.19	18.55	1.03	18.54	1.03	0.0	0.0	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
ctrl	9	137385170	137885170	500000	17.32	18.55	0.93	18.54	0.93	0.0	0.01	SM4653	0				1.0	0.0480097666564761	0.855970700030572	1.14402929996943	0.999804953098212	0.0424942027383243	0.872322344883239	1.12728756131318	0.872322344883239	1.12728756131318	6	gDNA	NA09367	PASS		40811999	0.0131834733182562	2.36898	2.18295	0.0161537	FEMALE	18.5476268	2500000	2500000	2451319	0.9805276	9	4500000	ctrl	ctrl	1.0	0.0480097666564761	0.855970700030572	1.14402929996943	36311999
cnv	18	1	78077248	78077247	12.61	8.99	1.4			0.04	0.02	SM4545	0	DUP	one_copy_gain	3.0	1.0	0.0724982173353788	0.782505347993864	1.21749465200614					0.782505347993864	1.21749465200614	7	gDNA	NA02422	PASS		82577247	0.0266748740369114	1.13902	0.899076	0.00655421	FEMALE	8.992882	2500000	2500000	1067131	0.4268524	9	4500000	ctrl	ctrl	1.0	0.0724982173353788	0.782505347993864	1.21749465200614	78077247
ctrl	10	89425864	89925864	500000	8.82	8.99	0.98			0.0	0.01	SM4545	0				1.0	0.0724982173353788	0.782505347993864	1.21749465200614					0.782505347993864	1.21749465200614	7	gDNA	NA02422	PASS		82577247	0.0266748740369114	1.13902	0.899076	0.00655421	FEMALE	8.992882	2500000	2500000	1067131	0.4268524	9	4500000	ctrl	ctrl	1.0	0.0724982173353788	0.782505347993864	1.21749465200614	78077247
ctrl	17	40886906	41386906	500000	9.04	8.99	1.01			0.0	0.13	SM4545	0				1.0	0.0724982173353788	0.782505347993864	1.21749465200614					0.782505347993864	1.21749465200614	7	gDNA	NA02422	PASS		82577247	0.0266748740369114	1.13902	0.899076	0.00655421	FEMALE	8.992882	2500000	2500000	1067131	0.4268524	9	4500000	ctrl	ctrl	1.0	0.0724982173353788	0.782505347993864	1.21749465200614	78077247
ctrl	17	48020229	48520229	500000	10.08	8.99	1.12			0.0	0.0	SM4545	0				1.0	0.0724982173353788	0.782505347993864	1.21749465200614					0.782505347993864	1.21749465200614	7	gDNA	NA02422	PASS		82577247	0.0266748740369114	1.13902	0.899076	0.00655421	FEMALE	8.992882	2500000	2500000	1067131	0.4268524	9	4500000	ctrl	ctrl	1.0	0.0724982173353788	0.782505347993864	1.21749465200614	78077247
ctrl	8	61435955	61935955	500000	8.39	8.99	0.93			0.0	0.0	SM4545	0				1.0	0.0724982173353788	0.782505347993864	1.21749465200614					0.782505347993864	1.21749465200614	7	gDNA	NA02422	PASS		82577247	0.0266748740369114	1.13902	0.899076	0.00655421	FEMALE	8.992882	2500000	2500000	1067131	0.4268524	9	4500000	ctrl	ctrl	1.0	0.0724982173353788	0.782505347993864	1.21749465200614	78077247
ctrl	9	137385170	137885170	500000	8.64	8.99	0.96			0.0	0.01	SM4545	0				1.0	0.0724982173353788	0.782505347993864	1.21749465200614					0.782505347993864	1.21749465200614	7	gDNA	NA02422	PASS		82577247	0.0266748740369114	1.13902	0.899076	0.00655421	FEMALE	8.992882	2500000	2500000	1067131	0.4268524	9	4500000	ctrl	ctrl	1.0	0.0724982173353788	0.782505347993864	1.21749465200614	78077247
cnv	X	31315001	32071000	755999	20.54	9.68	2.12	9.59	2.14	0.0	0.0	SM4690	0	DUP	one_copy_gain	2.0	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
pad	X	30815001	31315001	500000	9.17	9.68	0.95	9.59	0.96	0.0	0.0	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
pad	X	32071000	32571000	500000	9.55	9.68	0.99	9.59	1.0	0.0	0.0	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
ctrl	10	89425864	89925864	500000	10.43	9.68	1.08	9.59	1.09	0.0	0.01	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
ctrl	17	40886906	41386906	500000	9.51	9.68	0.98	9.59	0.99	0.0	0.13	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
ctrl	17	48020229	48520229	500000	9.34	9.68	0.96	9.59	0.97	0.0	0.0	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
ctrl	8	61435955	61935955	500000	10.21	9.68	1.05	9.59	1.06	0.0	0.0	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
ctrl	9	137385170	137885170	500000	8.91	9.68	0.92	9.59	0.93	0.0	0.01	SM4690	0				1.0	0.0648596749974341	0.805420975007698	1.1945790249923	0.990498198431152	0.0565619295918685	0.820812409655547	1.16018398720676	0.820812409655547	1.16018398720676	7	gDNA	NA05124	PASS		6255999	0.0020208712613057	1.06293	0.668515	0.379226	MALE	9.6823864	2500000	2500000	1246906	0.4987624	9	4500000	ctrl	ctrl	1.0	0.0648596749974341	0.805420975007698	1.1945790249923	1755999
cnv	X	39811001	58560200	18749199	4.02	2.7	1.49	2.7	1.49	0.01	0.1	SM7456	0	DUP	one_copy_gain	3.0	1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
pad	X	39311001	39811001	500000	2.66	2.7	0.98	2.7	0.99	0.0	0.0	SM7456	0				1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
ctrl	10	89425864	89925864	500000	3.18	2.7	1.18	2.7	1.18	0.0	0.01	SM7456	0				1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
ctrl	17	40886906	41386906	500000	2.58	2.7	0.96	2.7	0.96	0.0	0.13	SM7456	0				1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
ctrl	17	48020229	48520229	500000	2.52	2.7	0.93	2.7	0.94	0.0	0.0	SM7456	0				1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
ctrl	8	61435955	61935955	500000	2.91	2.7	1.08	2.7	1.08	0.0	0.0	SM7456	0				1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
ctrl	9	137385170	137885170	500000	2.33	2.7	0.86	2.7	0.86	0.0	0.01	SM7456	0				1.0	0.124911474674084	0.625265575977748	1.37473442402225	0.997423448846586	0.111902336433519	0.661716439546029	1.33313045814714	0.661716439546029	1.33313045814714	14	gDNA	NA10636	PASS		24249199	0.0078332028775553	0.548715	0.979378	0.0038713	FEMALE	2.7042092	2500000	2500000	1563	0.0006252	9	4500000	ctrl	ctrl	1.0	0.124911474674084	0.625265575977748	1.37473442402225	19749199
cnv	Y	1	59373566	59373565	21.91	10.25	2.14			0.61	0.26	SM4592	0	DUP	one_copy_gain	2.0	1.0	0.0364739634913222	0.890578109526033	1.10942189047397					0.890578109526033	1.10942189047397	8	gDNA	NA09326	PASS		63873565	0.0206330358853386	1.46168	0.777179	6.35672	MALE	10.2508128	2500000	2500000	1406351	0.5625404	9	4500000	ctrl	ctrl	1.0	0.0364739634913222	0.890578109526033	1.10942189047397	59373565
ctrl	10	89425864	89925864	500000	10.16	10.25	0.99			0.0	0.01	SM4592	0				1.0	0.0364739634913222	0.890578109526033	1.10942189047397					0.890578109526033	1.10942189047397	8	gDNA	NA09326	PASS		63873565	0.0206330358853386	1.46168	0.777179	6.35672	MALE	10.2508128	2500000	2500000	1406351	0.5625404	9	4500000	ctrl	ctrl	1.0	0.0364739634913222	0.890578109526033	1.10942189047397	59373565
ctrl	17	40886906	41386906	500000	10.36	10.25	1.01			0.0	0.13	SM4592	0				1.0	0.0364739634913222	0.890578109526033	1.10942189047397					0.890578109526033	1.10942189047397	8	gDNA	NA09326	PASS		63873565	0.0206330358853386	1.46168	0.777179	6.35672	MALE	10.2508128	2500000	2500000	1406351	0.5625404	9	4500000	ctrl	ctrl	1.0	0.0364739634913222	0.890578109526033	1.10942189047397	59373565
ctrl	17	48020229	48520229	500000	10.72	10.25	1.05			0.0	0.0	SM4592	0				1.0	0.0364739634913222	0.890578109526033	1.10942189047397					0.890578109526033	1.10942189047397	8	gDNA	NA09326	PASS		63873565	0.0206330358853386	1.46168	0.777179	6.35672	MALE	10.2508128	2500000	2500000	1406351	0.5625404	9	4500000	ctrl	ctrl	1.0	0.0364739634913222	0.890578109526033	1.10942189047397	59373565
ctrl	8	61435955	61935955	500000	10.31	10.25	1.01			0.0	0.0	SM4592	0				1.0	0.0364739634913222	0.890578109526033	1.10942189047397					0.890578109526033	1.10942189047397	8	gDNA	NA09326	PASS		63873565	0.0206330358853386	1.46168	0.777179	6.35672	MALE	10.2508128	2500000	2500000	1406351	0.5625404	9	4500000	ctrl	ctrl	1.0	0.0364739634913222	0.890578109526033	1.10942189047397	59373565
ctrl	9	137385170	137885170	500000	9.69	10.25	0.95			0.0	0.01	SM4592	0				1.0	0.0364739634913222	0.890578109526033	1.10942189047397					0.890578109526033	1.10942189047397	8	gDNA	NA09326	PASS		63873565	0.0206330358853386	1.46168	0.777179	6.35672	MALE	10.2508128	2500000	2500000	1406351	0.5625404	9	4500000	ctrl	ctrl	1.0	0.0364739634913222	0.890578109526033	1.10942189047397	59373565
cnv	X	39811001	58560200	18749199	12.84	8.97	1.43	8.83	1.45	0.01	0.1	SM4513	0	DUP	one_copy_gain	3.0	1.0	0.0585623391294282	0.824312982611715	1.17568701738828	0.983527410809915	0.0661189475052339	0.785170568294213	1.18188425332562	0.824312982611715	1.17568701738828	3	gDNA	NA10636	PASS		24249199	0.0078332028775553	1.35548	2.81412	0.00857653	FEMALE	8.9735984	2500000	2500000	1046452	0.4185808	9	4500000	ctrl	ctrl	1.0	0.0585623391294282	0.824312982611715	1.17568701738828	19749199
